Event,Voltage1,Voltage2
189,-0.1126508147,2.645728205
189,-0.08853021568,2.685929216
189,-0.1126508147,2.565326182
189,-0.104610615,2.726130227
189,-0.1126508147,2.766331238
189,-0.1287312141,2.685929216
189,-0.104610615,2.766331238
189,-0.1206910144,2.766331238
189,-0.09657041536,2.726130227
189,-0.1287312141,2.685929216
189,-0.1126508147,2.726130227
189,-0.08853021568,2.645728205
189,-0.080490016,2.645728205
189,-0.104610615,2.685929216
189,-0.08853021568,2.726130227
189,-0.1126508147,2.685929216
189,-0.104610615,2.80653225
189,-0.104610615,2.846733261
189,-0.09657041536,2.886934272
189,-0.080490016,2.846733261
189,-0.104610615,2.886934272
189,-0.1367714138,2.886934272
189,-0.1126508147,2.846733261
189,-0.104610615,2.80653225
189,-0.09657041536,2.726130227
189,-0.1287312141,2.645728205
189,-0.104610615,2.846733261
189,-0.080490016,2.80653225
189,-0.09657041536,2.846733261
189,-0.09657041536,2.766331238
189,-0.104610615,2.726130227
189,-0.080490016,2.766331238
189,-0.08853021568,2.846733261
189,-0.1206910144,3.007537306
189,-0.1367714138,2.967336294
189,-0.1206910144,3.087939328
189,-0.1206910144,3.087939328
189,-0.1206910144,3.087939328
189,-0.1126508147,3.047738317
189,-0.104610615,3.047738317
189,-0.1206910144,3.007537306
189,-0.1126508147,3.087939328
189,-0.104610615,3.047738317
189,-0.080490016,3.007537306
189,-0.080490016,3.208542362
189,-0.08853021568,3.087939328
189,-0.1126508147,3.007537306
189,-0.1126508147,2.846733261
189,-0.1126508147,2.766331238
189,-0.104610615,2.605527194
189,-0.08853021568,2.605527194
189,-0.104610615,2.605527194
189,-0.080490016,2.645728205
189,-0.1367714138,2.565326182
189,-0.1126508147,2.525125171
189,-0.1126508147,2.525125171
189,-0.1528518131,2.605527194
189,-0.1528518131,2.525125171
189,-0.1367714138,2.685929216
189,-0.1448116134,2.726130227
189,-0.1367714138,2.766331238
189,-0.1287312141,2.766331238
189,-0.1608920128,2.726130227
189,-0.1448116134,2.766331238
189,-0.1206910144,2.685929216
189,-0.1126508147,2.565326182
189,-0.104610615,2.605527194
189,-0.104610615,2.645728205
189,-0.1126508147,2.605527194
189,-0.1367714138,2.605527194
189,-0.1126508147,2.565326182
189,-0.1287312141,2.605527194
189,-0.1206910144,2.605527194
189,-0.104610615,2.685929216
189,-0.080490016,2.685929216
189,-0.080490016,2.685929216
189,-0.07244981632,2.766331238
189,-0.07244981632,2.726130227
189,-0.07244981632,2.766331238
189,-0.08853021568,2.645728205
189,-0.080490016,2.645728205
189,-0.09657041536,2.766331238
189,-0.104610615,2.766331238
189,-0.08853021568,2.846733261
189,-0.09657041536,2.80653225
189,-0.104610615,2.846733261
189,-0.104610615,2.846733261
189,-0.09657041536,2.80653225
189,-0.080490016,2.846733261
189,-0.1367714138,2.846733261
189,-0.1367714138,2.886934272
189,-0.1448116134,2.846733261
189,-0.1206910144,3.007537306
189,-0.104610615,3.047738317
189,-0.1206910144,3.047738317
189,-0.1367714138,2.967336294
189,-0.1528518131,2.846733261
189,-0.1367714138,2.766331238
189,-0.1287312141,2.685929216
189,-0.104610615,2.645728205
189,-0.1287312141,2.565326182
189,-0.1206910144,2.766331238
189,-0.104610615,2.766331238
189,-0.09657041536,2.80653225
189,-0.09657041536,2.645728205
189,-0.09657041536,2.726130227
189,-0.1528518131,2.80653225
189,-0.1287312141,2.766331238
189,-0.1367714138,2.927135283
189,-0.104610615,2.80653225
189,-0.1126508147,2.80653225
189,-0.1608920128,2.886934272
189,-0.1850126118,3.007537306
189,-0.1689322125,2.967336294
189,-0.1528518131,2.886934272
189,-0.1206910144,2.886934272
189,-0.1608920128,2.967336294
189,-0.1206910144,2.967336294
189,-0.1287312141,2.927135283
189,-0.1367714138,2.80653225
189,-0.1126508147,2.80653225
189,-0.09657041536,2.80653225
189,-0.104610615,2.846733261
189,-0.104610615,2.886934272
189,-0.080490016,2.846733261
189,-0.104610615,2.80653225
189,-0.104610615,2.80653225
189,-0.1126508147,2.846733261
189,-0.1126508147,2.927135283
189,-0.104610615,2.846733261
189,-0.1126508147,2.766331238
189,-0.104610615,2.886934272
189,-0.1206910144,2.886934272
189,-0.1206910144,2.886934272
189,-0.1206910144,2.846733261
189,-0.104610615,2.766331238
189,-0.1206910144,2.80653225
189,-0.1287312141,2.80653225
189,-0.1850126118,2.726130227
189,-0.1769724122,2.80653225
189,-0.1367714138,2.726130227
189,-0.1287312141,2.726130227
189,-0.1206910144,2.605527194
189,-0.2171734106,4.052763597
189,-0.5227009984,5.459798989
189,-0.4503392013,5.339195955
189,-0.3458166054,5.138190899
189,-0.3377764058,4.937185843
189,-0.281495008,4.81658281
189,-0.2412940096,4.695979776
189,-0.1850126118,4.49497472
189,-0.2091332109,4.253768653
189,-0.1608920128,4.052763597
189,-0.1769724122,3.972361574
189,-0.1769724122,3.891959552
189,-0.1528518131,3.731155507
189,-0.1367714138,3.771356518
189,-0.104610615,3.530150451
189,-0.1126508147,3.48994944
189,-0.09657041536,3.369346406
189,-0.1367714138,3.208542362
189,-0.1448116134,3.208542362
189,-0.1206910144,3.248743373
189,-0.1528518131,3.288944384
189,-0.1608920128,3.288944384
189,-0.1367714138,3.288944384
189,-0.1367714138,3.288944384
189,-0.1528518131,3.208542362
189,-0.1287312141,3.16834135
189,-0.1206910144,3.16834135
189,-0.1448116134,3.087939328
189,-0.1206910144,3.047738317
189,-0.104610615,2.967336294
189,-0.1448116134,2.967336294
189,-0.1126508147,2.967336294
189,-0.104610615,2.927135283
189,-0.1126508147,2.967336294
189,-0.104610615,3.007537306
189,-0.1126508147,3.047738317
189,-0.1206910144,3.047738317
189,-0.1287312141,3.087939328
189,-0.1126508147,3.047738317
189,-0.080490016,3.087939328
189,-0.09657041536,3.087939328
189,-0.104610615,3.128140339
189,-0.1206910144,3.128140339
189,-0.1528518131,3.007537306
189,-0.1367714138,2.927135283
189,-0.1287312141,2.927135283
189,-0.104610615,3.007537306
189,-0.104610615,2.927135283
189,-0.1126508147,2.766331238
189,-0.104610615,2.846733261
189,-0.104610615,2.766331238
189,-0.104610615,2.766331238
189,-0.09657041536,2.846733261
189,-0.104610615,2.846733261
189,-0.09657041536,2.80653225
189,-0.104610615,2.766331238
189,-0.1126508147,2.80653225
189,-0.104610615,2.846733261
189,-0.08853021568,2.766331238
189,-0.1126508147,2.766331238
189,-0.1126508147,2.766331238
189,-0.1206910144,2.766331238
189,-0.1126508147,2.886934272
189,-0.104610615,2.846733261
189,-0.1367714138,2.80653225
189,-0.1126508147,2.726130227
189,-0.1367714138,2.766331238
189,-0.1287312141,2.726130227
189,-0.1126508147,2.766331238
189,-0.1367714138,2.80653225
189,-0.1608920128,2.766331238
189,-0.1448116134,2.685929216
189,-0.1367714138,2.645728205
189,-0.1126508147,2.726130227
189,-0.1206910144,2.766331238
189,-0.1367714138,2.766331238
189,-0.1528518131,2.80653225
189,-0.1608920128,2.766331238
189,-0.1287312141,2.766331238
189,-0.1367714138,2.685929216
189,-0.1206910144,2.726130227
189,-0.104610615,2.766331238
189,-0.104610615,2.645728205
189,-0.1287312141,2.685929216
189,-0.1206910144,2.685929216
189,-0.1206910144,2.766331238
189,-0.1126508147,2.80653225
189,-0.1126508147,2.846733261
189,-0.1287312141,2.886934272
189,-0.1367714138,2.80653225
189,-0.1206910144,2.766331238
189,-0.09657041536,2.726130227
189,-0.104610615,2.766331238
189,-0.1287312141,2.80653225
189,-0.1126508147,2.726130227
189,-0.1206910144,2.766331238
189,-0.1126508147,2.927135283
189,-0.1126508147,2.967336294
189,-0.1126508147,3.007537306
189,-0.1126508147,3.007537306
189,-0.1287312141,2.927135283
189,-0.09657041536,2.967336294
189,-0.1206910144,2.967336294
189,-0.1287312141,2.967336294
189,-0.1528518131,2.967336294
189,-0.1206910144,2.927135283
189,-0.104610615,2.846733261
189,-0.1367714138,2.846733261
189,-0.1126508147,2.766331238
189,-0.1126508147,2.726130227
189,-0.104610615,2.685929216
189,-0.1126508147,2.685929216
189,-0.104610615,2.726130227
189,-0.1126508147,2.726130227
189,-0.1126508147,2.726130227
189,-0.09657041536,2.685929216
189,-0.08853021568,2.766331238
189,-0.07244981632,2.80653225
189,-0.1206910144,2.685929216
189,-0.1367714138,2.766331238
189,-0.1287312141,2.766331238
189,-0.1287312141,2.726130227
189,-0.104610615,2.766331238
189,-0.08853021568,2.766331238
189,-0.1126508147,2.886934272
189,-0.1126508147,2.967336294
189,-0.1448116134,3.047738317
189,-0.1367714138,3.128140339
189,-0.1287312141,3.007537306
189,-0.104610615,2.927135283
189,-0.1206910144,3.007537306
189,-0.104610615,2.927135283
189,-0.1126508147,2.886934272
189,-0.104610615,2.80653225
189,-0.07244981632,2.846733261
189,-0.104610615,2.846733261
189,-0.08853021568,2.967336294
189,-0.1287312141,2.927135283
189,-0.1126508147,2.766331238
189,-0.1287312141,2.927135283
189,-0.1206910144,2.726130227
189,-0.1126508147,2.766331238
189,-0.1287312141,2.80653225
189,-0.104610615,2.766331238
189,-0.080490016,2.726130227
189,-0.07244981632,2.886934272
189,-0.09657041536,2.886934272
189,-0.09657041536,2.967336294
189,-0.104610615,2.967336294
189,-0.1206910144,2.886934272
189,-0.1206910144,2.886934272
189,-0.1206910144,3.047738317
189,-0.1287312141,3.087939328
189,-0.1126508147,2.927135283
189,-0.09657041536,2.846733261
189,-0.1126508147,2.967336294
189,-0.1206910144,2.967336294
189,-0.1287312141,2.927135283
189,-0.1448116134,2.886934272
189,-0.1608920128,2.886934272
189,-0.1448116134,2.726130227
189,-0.1287312141,2.685929216
189,-0.1528518131,2.685929216
189,-0.1448116134,2.766331238
189,-0.1206910144,2.685929216
189,-0.1367714138,2.726130227
189,-0.1126508147,2.605527194
189,-0.1367714138,2.645728205
189,-0.1206910144,2.645728205
189,-0.09657041536,2.685929216
189,-0.104610615,2.726130227
189,-0.08853021568,2.685929216
189,-0.104610615,2.80653225
189,-0.08853021568,2.846733261
189,-0.1126508147,2.886934272
189,-0.104610615,2.80653225
189,-0.09657041536,2.685929216
189,-0.1206910144,2.645728205
189,-0.104610615,2.645728205
189,-0.08853021568,2.525125171
189,-0.1448116134,2.605527194
189,-0.1126508147,2.645728205
189,-0.1126508147,2.726130227
189,-0.104610615,2.726130227
189,-0.1608920128,2.645728205
189,-0.1448116134,2.766331238
189,-0.1528518131,2.846733261
189,-0.1287312141,2.80653225
189,-0.1608920128,2.927135283
189,-0.1367714138,2.886934272
189,-0.1206910144,2.846733261
189,-0.104610615,2.766331238
189,-0.1126508147,2.726130227
189,-0.1367714138,2.80653225
189,-0.1287312141,2.80653225
189,-0.1287312141,2.766331238
189,-0.1448116134,2.846733261
189,-0.104610615,2.726130227
189,-0.09657041536,2.645728205
189,-0.080490016,2.525125171
189,-0.1206910144,2.565326182
189,-0.1367714138,2.685929216
189,-0.1287312141,2.685929216
189,-0.1448116134,2.846733261
189,-0.1287312141,2.886934272
189,-0.1206910144,2.846733261
189,-0.1126508147,2.886934272
189,-0.1126508147,2.766331238
189,-0.1206910144,2.766331238
189,-0.1448116134,2.726130227
189,-0.1206910144,2.766331238
189,-0.1206910144,2.726130227
189,-0.104610615,2.967336294
189,-0.1206910144,3.007537306
189,-0.09657041536,2.927135283
189,-0.1367714138,2.967336294
189,-0.1367714138,2.967336294
189,-0.1287312141,2.766331238
189,-0.1126508147,2.766331238
189,-0.1126508147,2.766331238
189,-0.09657041536,2.766331238
189,-0.09657041536,2.685929216
189,-0.1206910144,2.685929216
189,-0.1287312141,2.645728205
189,-0.1448116134,2.766331238
189,-0.1448116134,2.766331238
189,-0.1367714138,2.886934272
189,-0.1126508147,2.846733261
189,-0.09657041536,2.886934272
189,-0.104610615,2.886934272
189,-0.080490016,2.967336294
189,-0.080490016,2.886934272
189,-0.080490016,2.766331238
189,-0.08853021568,2.766331238
189,-0.08853021568,2.726130227
189,-0.080490016,2.80653225
189,-0.080490016,2.726130227
189,-0.080490016,2.846733261
189,-0.07244981632,2.846733261
189,-0.06440961664,2.886934272
189,-0.04832921728,2.967336294
189,-0.04832921728,2.886934272
189,-0.05636941696,2.886934272
189,-0.080490016,2.846733261
189,-0.07244981632,2.927135283
189,-0.08853021568,3.007537306
189,-0.07244981632,3.128140339
189,-0.05636941696,3.047738317
189,-0.080490016,3.007537306
189,-0.080490016,2.967336294
209,-0.104610615,2.80653225
209,-0.1126508147,2.846733261
209,-0.104610615,2.846733261
209,-0.09657041536,2.80653225
209,-0.104610615,2.766331238
209,-0.080490016,2.726130227
209,-0.1126508147,2.766331238
209,-0.08853021568,2.766331238
209,-0.07244981632,2.685929216
209,-0.06440961664,2.645728205
209,-0.080490016,2.685929216
209,-0.104610615,2.766331238
209,-0.104610615,2.766331238
209,-0.08853021568,2.685929216
209,-0.1126508147,2.726130227
209,-0.1528518131,2.726130227
209,-0.1930528115,2.846733261
209,-0.2091332109,2.766331238
209,-0.1850126118,2.927135283
209,-0.1930528115,2.886934272
209,-0.1769724122,2.846733261
209,-0.1528518131,2.886934272
209,-0.1287312141,2.886934272
209,-0.104610615,2.846733261
209,-0.104610615,2.80653225
209,-0.1367714138,2.967336294
209,-0.1528518131,3.007537306
209,-0.1206910144,2.886934272
209,-0.104610615,2.766331238
209,-0.09657041536,2.766331238
209,-0.08853021568,2.726130227
209,-0.09657041536,2.685929216
209,-0.104610615,2.846733261
209,-0.1126508147,2.766331238
209,-0.1206910144,2.726130227
209,-0.1287312141,2.766331238
209,-0.104610615,2.726130227
209,-0.1528518131,2.766331238
209,-0.1367714138,2.766331238
209,-0.1126508147,2.766331238
209,-0.1206910144,2.766331238
209,-0.1448116134,2.726130227
209,-0.1287312141,2.80653225
209,-0.1367714138,2.726130227
209,-0.1448116134,2.685929216
209,-0.1528518131,2.645728205
209,-0.1608920128,2.685929216
209,-0.1689322125,2.645728205
209,-0.1528518131,2.726130227
209,-0.1528518131,2.766331238
209,-0.1689322125,2.846733261
209,-0.1367714138,2.80653225
209,-0.1528518131,2.80653225
209,-0.1528518131,2.886934272
209,-0.1448116134,2.846733261
209,-0.1287312141,2.927135283
209,-0.1126508147,2.927135283
209,-0.08853021568,2.927135283
209,-0.080490016,3.087939328
209,-0.08853021568,2.886934272
209,-0.08853021568,2.927135283
209,-0.08853021568,2.766331238
209,-0.08853021568,2.766331238
209,-0.08853021568,2.80653225
209,-0.09657041536,2.846733261
209,-0.09657041536,2.80653225
209,-0.104610615,2.726130227
209,-0.1126508147,2.80653225
209,-0.09657041536,2.886934272
209,-0.08853021568,2.80653225
209,-0.1608920128,2.80653225
209,-0.1367714138,2.766331238
209,-0.1206910144,2.846733261
209,-0.104610615,2.846733261
209,-0.1206910144,2.886934272
209,-0.104610615,2.927135283
209,-0.09657041536,2.846733261
209,-0.1126508147,2.846733261
209,-0.1206910144,2.886934272
209,-0.1287312141,2.80653225
209,-0.1367714138,2.80653225
209,-0.1448116134,2.80653225
209,-0.1608920128,2.766331238
209,-0.1448116134,2.766331238
209,-0.1287312141,2.80653225
209,-0.1448116134,2.766331238
209,-0.1126508147,2.80653225
209,-0.1206910144,2.886934272
209,-0.104610615,2.967336294
209,-0.09657041536,2.967336294
209,-0.1206910144,2.886934272
209,-0.104610615,2.886934272
209,-0.104610615,2.886934272
209,-0.1126508147,2.886934272
209,-0.104610615,2.927135283
209,-0.104610615,2.846733261
209,-0.09657041536,3.047738317
209,-0.1126508147,3.128140339
209,-0.1367714138,3.087939328
209,-0.1448116134,3.007537306
209,-0.1528518131,3.047738317
209,-0.1689322125,3.047738317
209,-0.1528518131,3.047738317
209,-0.1287312141,3.007537306
209,-0.1367714138,2.927135283
209,-0.104610615,2.927135283
209,-0.1206910144,2.927135283
209,-0.1206910144,2.927135283
209,-0.1206910144,2.886934272
209,-0.104610615,2.927135283
209,-0.1206910144,2.927135283
209,-0.1126508147,2.967336294
209,-0.1206910144,2.967336294
209,-0.09657041536,2.927135283
209,-0.104610615,2.967336294
209,-0.104610615,3.047738317
209,-0.1126508147,3.047738317
209,-0.08853021568,2.886934272
209,-0.06440961664,2.846733261
209,-0.09657041536,2.846733261
209,-0.08853021568,2.80653225
209,-0.080490016,2.846733261
209,-0.080490016,2.80653225
209,-0.07244981632,2.766331238
209,-0.07244981632,2.766331238
209,-0.06440961664,2.766331238
209,-0.06440961664,2.846733261
209,-0.06440961664,2.766331238
209,-0.04832921728,2.80653225
209,-0.05636941696,2.80653225
209,-0.06440961664,2.846733261
209,-0.04832921728,2.766331238
209,-0.09657041536,2.766331238
209,-0.080490016,2.766331238
209,-0.104610615,2.726130227
209,-0.080490016,2.685929216
209,-0.104610615,2.605527194
209,-0.08853021568,2.605527194
209,-0.080490016,2.605527194
209,-0.1126508147,2.726130227
209,-0.09657041536,2.80653225
209,-0.07244981632,2.766331238
209,-0.07244981632,2.927135283
209,-0.09657041536,3.007537306
209,-0.09657041536,3.007537306
209,-0.1206910144,2.967336294
209,-0.1367714138,2.886934272
209,-0.1206910144,2.886934272
209,-0.1287312141,2.80653225
209,-0.1206910144,2.846733261
209,-0.1206910144,2.80653225
209,-0.1287312141,2.80653225
209,-0.1206910144,2.80653225
209,-0.09657041536,2.766331238
209,-0.09657041536,2.685929216
209,-0.080490016,2.726130227
209,-0.1126508147,2.685929216
209,-0.104610615,2.565326182
209,-0.09657041536,2.645728205
209,-0.07244981632,2.645728205
209,-0.1206910144,2.726130227
209,-0.1287312141,2.685929216
209,-0.1448116134,2.80653225
209,-0.1448116134,2.726130227
209,-0.1206910144,2.685929216
209,-0.1689322125,2.645728205
209,-0.1850126118,2.645728205
209,-0.1608920128,2.645728205
209,-0.1608920128,2.645728205
209,-0.1689322125,2.605527194
209,-0.1608920128,2.685929216
209,-0.1448116134,2.605527194
209,-0.1367714138,2.685929216
209,-0.1528518131,2.685929216
209,-0.1448116134,2.766331238
209,-0.1206910144,2.726130227
209,-0.104610615,2.80653225
209,-0.104610615,2.927135283
209,-0.1126508147,2.927135283
209,-0.09657041536,2.886934272
209,-0.1126508147,2.886934272
209,-0.1206910144,3.007537306
209,-0.1367714138,3.087939328
209,-0.1367714138,3.047738317
209,-0.1287312141,2.967336294
209,-0.1448116134,2.886934272
209,-0.1448116134,2.766331238
209,-0.1448116134,2.886934272
209,-0.1287312141,2.80653225
209,-0.1689322125,2.80653225
209,-0.1367714138,2.846733261
209,-0.1608920128,2.846733261
209,-0.1528518131,2.80653225
209,-0.1126508147,2.846733261
209,-0.09657041536,2.927135283
209,-0.1126508147,2.80653225
209,-0.1206910144,2.846733261
209,-0.09657041536,2.766331238
209,-0.08853021568,2.766331238
209,-0.08853021568,2.685929216
209,-0.080490016,2.766331238
209,-0.080490016,2.886934272
209,-0.09657041536,2.886934272
209,-0.1126508147,2.967336294
209,-0.104610615,2.967336294
209,-0.1206910144,2.967336294
209,-0.1206910144,2.846733261
209,-0.1528518131,2.927135283
209,-0.1206910144,2.927135283
209,-0.104610615,2.967336294
209,-0.09657041536,2.846733261
209,-0.104610615,2.927135283
209,-0.08853021568,2.967336294
209,-0.080490016,2.886934272
209,-0.07244981632,2.886934272
209,-0.09657041536,2.80653225
209,-0.104610615,2.766331238
209,-0.104610615,2.886934272
209,-0.080490016,2.80653225
209,-0.09657041536,2.886934272
209,-0.104610615,2.766331238
209,-0.1206910144,2.726130227
209,-0.1126508147,2.645728205
209,-0.08853021568,2.766331238
209,-0.1206910144,2.80653225
209,-0.104610615,2.766331238
209,-0.09657041536,2.846733261
209,-0.07244981632,2.766331238
209,-0.07244981632,2.766331238
209,-0.104610615,2.726130227
209,-0.1126508147,2.766331238
209,-0.104610615,2.846733261
209,-0.1126508147,2.645728205
209,-0.104610615,2.80653225
209,-0.1206910144,2.766331238
209,-0.1367714138,2.726130227
209,-0.1287312141,2.766331238
209,-0.104610615,2.726130227
209,-0.09657041536,2.80653225
209,-0.1126508147,2.886934272
209,-0.1126508147,2.80653225
209,-0.1126508147,2.726130227
209,-0.1206910144,2.685929216
209,-0.08853021568,2.726130227
209,-0.08853021568,2.645728205
209,-0.1528518131,2.726130227
209,-0.1206910144,2.726130227
209,-0.08853021568,2.645728205
209,-0.104610615,2.645728205
209,-0.09657041536,2.645728205
209,-0.3136558067,5.82160809
209,-0.6674245926,7.228643482
209,-0.5709421965,6.947236403
209,-0.4744598003,6.665829325
209,-0.3860176038,6.344221235
209,-0.3297362061,6.103015168
209,-0.257374409,5.701005056
209,-0.2252136102,5.379396966
209,-0.1850126118,5.17839191
209,-0.2010930112,5.017587866
209,-0.1930528115,4.736180787
209,-0.1689322125,4.615577754
209,-0.1528518131,4.49497472
209,-0.1448116134,4.535175731
209,-0.1528518131,4.293969664
209,-0.1367714138,4.052763597
209,-0.1930528115,4.012562586
209,-0.1769724122,3.891959552
209,-0.1528518131,3.731155507
209,-0.2171734106,3.650753485
209,-0.2091332109,3.650753485
209,-0.1769724122,3.570351462
209,-0.1448116134,3.48994944
209,-0.1448116134,3.329145395
209,-0.1367714138,3.409547418
209,-0.1850126118,3.409547418
209,-0.1528518131,3.530150451
209,-0.1528518131,3.530150451
209,-0.1287312141,3.449748429
209,-0.1367714138,3.409547418
209,-0.1448116134,3.369346406
209,-0.1206910144,3.288944384
209,-0.1689322125,3.248743373
209,-0.1850126118,3.208542362
209,-0.1689322125,3.208542362
209,-0.1769724122,3.128140339
209,-0.1689322125,3.047738317
209,-0.1367714138,2.967336294
209,-0.1448116134,2.846733261
209,-0.1367714138,2.967336294
209,-0.1528518131,2.927135283
209,-0.1206910144,2.967336294
209,-0.1126508147,2.967336294
209,-0.08853021568,2.846733261
209,-0.07244981632,2.846733261
209,-0.104610615,2.80653225
209,-0.09657041536,2.80653225
209,-0.1126508147,2.726130227
209,-0.1206910144,2.605527194
209,-0.1126508147,2.645728205
209,-0.1287312141,2.525125171
209,-0.1448116134,2.685929216
209,-0.1528518131,2.685929216
209,-0.1448116134,2.565326182
209,-0.1528518131,2.645728205
209,-0.1608920128,2.605527194
209,-0.2010930112,2.605527194
209,-0.1930528115,2.605527194
209,-0.1769724122,2.565326182
209,-0.1528518131,2.605527194
209,-0.1206910144,2.605527194
209,-0.104610615,2.605527194
209,-0.1206910144,2.605527194
209,-0.1126508147,2.565326182
209,-0.08853021568,2.565326182
209,-0.08853021568,2.565326182
209,-0.08853021568,2.565326182
209,-0.080490016,2.685929216
209,-0.080490016,2.685929216
209,-0.104610615,2.726130227
209,-0.1126508147,2.846733261
209,-0.104610615,2.846733261
209,-0.09657041536,2.766331238
209,-0.09657041536,2.80653225
209,-0.08853021568,2.726130227
209,-0.080490016,2.766331238
209,-0.08853021568,2.766331238
209,-0.1126508147,2.766331238
209,-0.1206910144,2.766331238
209,-0.1367714138,2.766331238
209,-0.1206910144,2.645728205
209,-0.1126508147,2.685929216
209,-0.1448116134,2.645728205
209,-0.1126508147,2.685929216
209,-0.1367714138,2.726130227
209,-0.1126508147,2.766331238
209,-0.1126508147,2.80653225
209,-0.1126508147,2.685929216
209,-0.104610615,2.726130227
209,-0.1287312141,2.886934272
209,-0.1206910144,2.886934272
209,-0.104610615,2.967336294
209,-0.1206910144,2.846733261
209,-0.1608920128,2.886934272
209,-0.1528518131,2.967336294
209,-0.1448116134,3.007537306
209,-0.1608920128,3.047738317
209,-0.1448116134,3.087939328
209,-0.1287312141,2.967336294
209,-0.1206910144,3.087939328
209,-0.1206910144,3.087939328
209,-0.1206910144,3.16834135
209,-0.1206910144,3.128140339
209,-0.1126508147,3.16834135
209,-0.1206910144,3.087939328
209,-0.1287312141,3.047738317
209,-0.1206910144,2.967336294
209,-0.1206910144,2.886934272
209,-0.1126508147,3.007537306
209,-0.1206910144,3.047738317
209,-0.1367714138,2.846733261
209,-0.1206910144,2.726130227
209,-0.1528518131,2.886934272
209,-0.1769724122,2.846733261
209,-0.1930528115,2.766331238
209,-0.1608920128,2.886934272
209,-0.1448116134,2.846733261
209,-0.1126508147,2.846733261
209,-0.104610615,2.927135283
209,-0.1206910144,2.846733261
209,-0.1126508147,2.886934272
209,-0.1367714138,2.846733261
209,-0.09657041536,2.766331238
209,-0.1367714138,2.726130227
209,-0.1367714138,2.766331238
209,-0.1206910144,2.766331238
209,-0.1126508147,2.726130227
209,-0.1206910144,2.726130227
209,-0.104610615,2.80653225
209,-0.080490016,2.846733261
209,-0.06440961664,2.766331238
209,-0.05636941696,2.726130227
209,-0.07244981632,2.886934272
209,-0.09657041536,2.967336294
209,-0.09657041536,3.007537306
209,-0.08853021568,2.967336294
209,-0.080490016,2.886934272
209,-0.08853021568,2.846733261
209,-0.08853021568,2.927135283
209,-0.080490016,2.886934272
209,-0.080490016,2.846733261
209,-0.104610615,2.967336294
209,-0.104610615,3.128140339
209,-0.1367714138,3.128140339
209,-0.1608920128,3.128140339
209,-0.1528518131,3.087939328
209,-0.1448116134,3.047738317
209,-0.1528518131,3.007537306
209,-0.1206910144,3.007537306
209,-0.1206910144,3.128140339
209,-0.1287312141,3.047738317
209,-0.1287312141,3.087939328
209,-0.1206910144,3.128140339
209,-0.1126508147,3.087939328
209,-0.1448116134,3.087939328
209,-0.1367714138,3.007537306
209,-0.104610615,3.128140339
209,-0.08853021568,3.128140339
209,-0.104610615,3.047738317
209,-0.1448116134,3.007537306
209,-0.1206910144,3.007537306
209,-0.104610615,3.047738317
209,-0.104610615,3.007537306
209,-0.1448116134,3.007537306
209,-0.1287312141,2.927135283
209,-0.1287312141,2.927135283
209,-0.1448116134,2.927135283
209,-0.1608920128,2.927135283
209,-0.1608920128,3.007537306
209,-0.1769724122,2.967336294
209,-0.1769724122,2.886934272
209,-0.1448116134,2.846733261
209,-0.1206910144,2.846733261
209,-0.1528518131,2.886934272
209,-0.1367714138,2.80653225
209,-0.1287312141,2.886934272
209,-0.1448116134,2.967336294
209,-0.1528518131,2.967336294
209,-0.1206910144,2.967336294
209,-0.1367714138,3.007537306
209,-0.1287312141,3.007537306
209,-0.1206910144,2.927135283
209,-0.1287312141,2.927135283
209,-0.104610615,2.886934272
209,-0.08853021568,2.927135283
209,-0.09657041536,2.927135283
209,-0.1206910144,2.886934272
209,-0.09657041536,2.886934272
209,-0.09657041536,2.846733261
209,-0.104610615,2.846733261
209,-0.104610615,2.766331238
209,-0.104610615,2.685929216
209,-0.09657041536,2.605527194
209,-0.08853021568,2.645728205
209,-0.080490016,2.645728205
209,-0.06440961664,2.726130227
209,-0.07244981632,2.80653225
209,-0.080490016,2.886934272
209,-0.06440961664,2.80653225
209,-0.080490016,2.927135283
209,-0.080490016,2.886934272
209,-0.080490016,2.886934272
209,-0.104610615,2.886934272
209,-0.08853021568,2.927135283
209,-0.08853021568,2.846733261
209,-0.06440961664,2.967336294
209,-0.08853021568,2.967336294
209,-0.1287312141,2.927135283
209,-0.1287312141,2.886934272
209,-0.1287312141,2.846733261
209,-0.1528518131,2.886934272
209,-0.1528518131,2.967336294
209,-0.1528518131,2.927135283
209,-0.1608920128,2.886934272
209,-0.1367714138,2.927135283
209,-0.1206910144,2.927135283
209,-0.1287312141,2.766331238
209,-0.1126508147,2.80653225
209,-0.1206910144,2.886934272
209,-0.104610615,2.927135283
209,-0.104610615,2.927135283
209,-0.104610615,2.886934272
209,-0.080490016,2.766331238
209,-0.1448116134,2.726130227
209,-0.1206910144,2.726130227
209,-0.1206910144,2.766331238
209,-0.1126508147,2.766331238
209,-0.104610615,2.846733261
209,-0.09657041536,2.80653225
209,-0.1206910144,2.766331238
209,-0.08853021568,2.80653225
209,-0.104610615,2.685929216
209,-0.09657041536,2.565326182
209,-0.1126508147,2.605527194
209,-0.1367714138,2.685929216
209,-0.1206910144,2.726130227
209,-0.1367714138,2.80653225
209,-0.1367714138,2.846733261
209,-0.1206910144,2.927135283
209,-0.1528518131,2.967336294
209,-0.1448116134,3.16834135
209,-0.1367714138,3.128140339
