Event,channel1,channel2,Time,Voltage
3,0.057157041536,-0.011425854079999992,-1.880065710e-03,5.715704154e-02
3,0.056353021568,-0.007405752959999984,-1.860065710e-03,5.635302157e-02
3,0.056353021568,-0.0033856518399999758,-1.840065710e-03,5.635302157e-02
3,0.056353021568,-0.007405752959999984,-1.820065710e-03,5.635302157e-02
3,0.05956910144,-0.0033856518399999758,-1.800065710e-03,5.956910144e-02
3,0.057157041536,-0.0033856518399999758,-1.780065710e-03,5.715704154e-02
3,0.057961061504,-0.011425854079999992,-1.760065710e-03,5.796106150e-02
3,0.057157041536,-0.007405752959999984,-1.740065710e-03,5.715704154e-02
3,0.057961061504,-0.007405752959999984,-1.720065710e-03,5.796106150e-02
3,0.057961061504,-0.007405752959999984,-1.700065710e-03,5.796106150e-02
3,0.058765081472,-0.007405752959999984,-1.680065710e-03,5.876508147e-02
3,0.057157041536,-0.0033856518399999758,-1.660065710e-03,5.715704154e-02
3,0.057961061504,-0.0033856518399999758,-1.640065710e-03,5.796106150e-02
3,0.058765081472,-0.0033856518399999758,-1.620065710e-03,5.876508147e-02
3,0.057961061504,-0.0033856518399999758,-1.600065710e-03,5.796106150e-02
3,0.058765081472,-0.0033856518399999758,-1.580065710e-03,5.876508147e-02
3,0.058765081472,-0.007405752959999984,-1.560065710e-03,5.876508147e-02
3,0.056353021568,-0.0033856518399999758,-1.540065710e-03,5.635302157e-02
3,0.057961061504,-0.0033856518399999758,-1.520065710e-03,5.796106150e-02
3,0.060373121408,-0.0033856518399999758,-1.500065710e-03,6.037312141e-02
3,0.060373121408,-0.0033856518399999758,-1.480065710e-03,6.037312141e-02
3,0.061981161344,-0.0033856518399999758,-1.460065710e-03,6.198116134e-02
3,0.061177141376,-0.007405752959999984,-1.440065710e-03,6.117714138e-02
3,0.061981161344,-0.0033856518399999758,-1.420065710e-03,6.198116134e-02
3,0.058765081472,-0.0033856518399999758,-1.400065710e-03,5.876508147e-02
3,0.057961061504,-0.0033856518399999758,-1.380065710e-03,5.796106150e-02
3,0.057961061504,-0.0033856518399999758,-1.360065710e-03,5.796106150e-02
3,0.05956910144,0.0006344492800000323,-1.340065710e-03,5.956910144e-02
3,0.058765081472,-0.0033856518399999758,-1.320065710e-03,5.876508147e-02
3,0.057961061504,-0.0033856518399999758,-1.300065710e-03,5.796106150e-02
3,0.058765081472,-0.0033856518399999758,-1.280065710e-03,5.876508147e-02
3,0.05956910144,-0.015445955199999972,-1.260065710e-03,5.956910144e-02
3,0.056353021568,-0.01946605631999998,-1.240065710e-03,5.635302157e-02
3,0.056353021568,-0.01946605631999998,-1.220065710e-03,5.635302157e-02
3,0.058765081472,-0.015445955199999972,-1.200065710e-03,5.876508147e-02
3,0.057157041536,-0.02348615743999999,-1.180065710e-03,5.715704154e-02
3,0.057157041536,-0.01946605631999998,-1.160065710e-03,5.715704154e-02
3,0.0555490016,-0.01946605631999998,-1.140065710e-03,5.554900160e-02
3,0.053136941696,-0.011425854079999992,-1.120065710e-03,5.313694170e-02
3,0.053136941696,-0.011425854079999992,-1.100065710e-03,5.313694170e-02
3,0.05152890176,-0.011425854079999992,-1.080065710e-03,5.152890176e-02
3,0.05152890176,-0.011425854079999992,-1.060065710e-03,5.152890176e-02
3,0.05152890176,-0.007405752959999984,-1.040065710e-03,5.152890176e-02
3,0.052332921728,-0.007405752959999984,-1.020065710e-03,5.233292173e-02
3,0.05152890176,-0.007405752959999984,-1.000065710e-03,5.152890176e-02
3,0.05152890176,-0.007405752959999984,-9.800657100e-04,5.152890176e-02
3,0.05152890176,-0.0033856518399999758,-9.600657100e-04,5.152890176e-02
3,0.050724881792,-0.0033856518399999758,-9.400657100e-04,5.072488179e-02
3,0.052332921728,-0.007405752959999984,-9.200657100e-04,5.233292173e-02
3,0.052332921728,0.0006344492800000323,-9.000657100e-04,5.233292173e-02
3,0.05152890176,-0.0033856518399999758,-8.800657100e-04,5.152890176e-02
3,0.050724881792,0.0006344492800000323,-8.600657100e-04,5.072488179e-02
3,0.05152890176,-0.0033856518399999758,-8.400657100e-04,5.152890176e-02
3,0.054744981632,-0.0033856518399999758,-8.200657100e-04,5.474498163e-02
3,0.0555490016,-0.0033856518399999758,-8.000657100e-04,5.554900160e-02
3,0.0555490016,-0.0033856518399999758,-7.800657100e-04,5.554900160e-02
3,0.0555490016,-0.011425854079999992,-7.600657100e-04,5.554900160e-02
3,0.0555490016,-0.02750625855999997,-7.400657100e-04,5.554900160e-02
3,0.0555490016,-0.03152635967999998,-7.200657100e-04,5.554900160e-02
3,0.053940961664,-0.02750625855999997,-7.000657100e-04,5.394096166e-02
3,0.053136941696,-0.02750625855999997,-6.800657100e-04,5.313694170e-02
3,0.052332921728,-0.02348615743999999,-6.600657100e-04,5.233292173e-02
3,0.05152890176,-0.01946605631999998,-6.400657100e-04,5.152890176e-02
3,0.052332921728,-0.011425854079999992,-6.200657100e-04,5.233292173e-02
3,0.05152890176,-0.007405752959999984,-6.000657100e-04,5.152890176e-02
3,0.053136941696,-0.007405752959999984,-5.800657100e-04,5.313694170e-02
3,0.053940961664,-0.011425854079999992,-5.600657100e-04,5.394096166e-02
3,0.053940961664,-0.011425854079999992,-5.400657100e-04,5.394096166e-02
3,0.054744981632,-0.007405752959999984,-5.200657100e-04,5.474498163e-02
3,0.057157041536,-0.0033856518399999758,-5.000657100e-04,5.715704154e-02
3,0.056353021568,-0.0033856518399999758,-4.800657100e-04,5.635302157e-02
3,0.0555490016,-0.007405752959999984,-4.600657100e-04,5.554900160e-02
3,0.0555490016,-0.007405752959999984,-4.400657100e-04,5.554900160e-02
3,0.056353021568,-0.0033856518399999758,-4.200657100e-04,5.635302157e-02
3,0.0555490016,-0.0033856518399999758,-4.000657100e-04,5.554900160e-02
3,0.0555490016,-0.0033856518399999758,-3.800657100e-04,5.554900160e-02
3,0.057157041536,-0.0033856518399999758,-3.600657100e-04,5.715704154e-02
3,0.056353021568,-0.01946605631999998,-3.400657100e-04,5.635302157e-02
3,0.057157041536,-0.011425854079999992,-3.200657100e-04,5.715704154e-02
3,0.058765081472,-0.011425854079999992,-3.000657100e-04,5.876508147e-02
3,0.058765081472,-0.011425854079999992,-2.800657100e-04,5.876508147e-02
3,0.057961061504,-0.011425854079999992,-2.600657100e-04,5.796106150e-02
3,0.058765081472,-0.0033856518399999758,-2.400657100e-04,5.876508147e-02
3,0.058765081472,-0.015445955199999972,-2.200657100e-04,5.876508147e-02
3,0.05956910144,-0.011425854079999992,-2.000657100e-04,5.956910144e-02
3,0.060373121408,-0.007405752959999984,-1.800657100e-04,6.037312141e-02
3,0.05956910144,-0.007405752959999984,-1.600657100e-04,5.956910144e-02
3,0.057961061504,-0.011425854079999992,-1.400657100e-04,5.796106150e-02
3,0.057157041536,-0.011425854079999992,-1.200657100e-04,5.715704154e-02
3,0.054744981632,-0.007405752959999984,-1.000657100e-04,5.474498163e-02
3,0.054744981632,-0.007405752959999984,-8.006571000e-05,5.474498163e-02
3,0.054744981632,-0.007405752959999984,-6.006571000e-05,5.474498163e-02
3,0.052332921728,-0.007405752959999984,-4.006571000e-05,5.233292173e-02
3,0.05152890176,-0.007405752959999984,-2.006571000e-05,5.152890176e-02
3,0.082885680512,-0.0033856518399999758,-6.571000000e-08,8.288568051e-02
3,0.126302758784,-0.007405752959999984,1.993429000e-05,1.263027588e-01
3,0.11987059904,-0.0033856518399999758,3.993429000e-05,1.198705990e-01
3,0.11424245926400001,-0.0033856518399999758,5.993429000e-05,1.142424593e-01
3,0.108614319488,-0.0033856518399999758,7.993429000e-05,1.086143195e-01
3,0.105398239616,-0.015445955199999972,9.993429000e-05,1.053982396e-01
3,0.100574119808,-0.011425854079999992,1.199342900e-04,1.005741198e-01
3,0.09333794009600001,-0.011425854079999992,1.399342900e-04,9.333794010e-02
3,0.08770980032,-0.007405752959999984,1.599342900e-04,8.770980032e-02
3,0.085297740416,-0.0033856518399999758,1.799342900e-04,8.529774042e-02
3,0.082885680512,-0.0033856518399999758,1.999342900e-04,8.288568051e-02
3,0.08047362060800001,-0.01946605631999998,2.199342900e-04,8.047362061e-02
3,0.076453520768,-0.011425854079999992,2.399342900e-04,7.645352077e-02
3,0.0756495008,-0.007405752959999984,2.599342900e-04,7.564950080e-02
3,0.076453520768,-0.011425854079999992,2.799342900e-04,7.645352077e-02
3,0.073237440896,-0.007405752959999984,2.999342900e-04,7.323744090e-02
3,0.07243342092800001,-0.02348615743999999,3.199342900e-04,7.243342093e-02
3,0.07243342092800001,-0.01946605631999998,3.399342900e-04,7.243342093e-02
3,0.070021361024,-0.03152635967999998,3.599342900e-04,7.002136102e-02
3,0.070021361024,-0.02348615743999999,3.799342900e-04,7.002136102e-02
3,0.07162940096,-0.015445955199999972,3.999342900e-04,7.162940096e-02
3,0.070825380992,-0.011425854079999992,4.199342900e-04,7.082538099e-02
3,0.07243342092800001,-0.015445955199999972,4.399342900e-04,7.243342093e-02
3,0.070825380992,-0.011425854079999992,4.599342900e-04,7.082538099e-02
3,0.068413321088,-0.015445955199999972,4.799342900e-04,6.841332109e-02
3,0.06760930111999999,-0.015445955199999972,4.999342900e-04,6.760930112e-02
3,0.066805281152,-0.011425854079999992,5.199342900e-04,6.680528115e-02
3,0.066805281152,-0.011425854079999992,5.399342900e-04,6.680528115e-02
3,0.065197241216,-0.011425854079999992,5.599342900e-04,6.519724122e-02
3,0.066805281152,-0.007405752959999984,5.799342900e-04,6.680528115e-02
3,0.062785181312,-0.007405752959999984,5.999342900e-04,6.278518131e-02
3,0.062785181312,-0.0033856518399999758,6.199342900e-04,6.278518131e-02
3,0.061177141376,-0.0033856518399999758,6.399342900e-04,6.117714138e-02
3,0.060373121408,-0.01946605631999998,6.599342900e-04,6.037312141e-02
3,0.05956910144,-0.011425854079999992,6.799342900e-04,5.956910144e-02
3,0.057961061504,-0.02348615743999999,6.999342900e-04,5.796106150e-02
3,0.058765081472,-0.01946605631999998,7.199342900e-04,5.876508147e-02
3,0.05956910144,-0.015445955199999972,7.399342900e-04,5.956910144e-02
3,0.05956910144,-0.011425854079999992,7.599342900e-04,5.956910144e-02
3,0.058765081472,-0.011425854079999992,7.799342900e-04,5.876508147e-02
3,0.058765081472,-0.011425854079999992,7.999342900e-04,5.876508147e-02
3,0.058765081472,-0.0033856518399999758,8.199342900e-04,5.876508147e-02
3,0.060373121408,-0.007405752959999984,8.399342900e-04,6.037312141e-02
3,0.060373121408,-0.0033856518399999758,8.599342900e-04,6.037312141e-02
3,0.057961061504,-0.03152635967999998,8.799342900e-04,5.796106150e-02
3,0.057961061504,-0.03956656191999999,8.999342900e-04,5.796106150e-02
3,0.057157041536,-0.02750625855999997,9.199342900e-04,5.715704154e-02
3,0.058765081472,-0.01946605631999998,9.399342900e-04,5.876508147e-02
3,0.057157041536,-0.01946605631999998,9.599342900e-04,5.715704154e-02
3,0.057157041536,-0.01946605631999998,9.799342900e-04,5.715704154e-02
3,0.054744981632,-0.02750625855999997,9.999342900e-04,5.474498163e-02
3,0.056353021568,-0.01946605631999998,1.019934290e-03,5.635302157e-02
3,0.056353021568,-0.015445955199999972,1.039934290e-03,5.635302157e-02
3,0.054744981632,-0.015445955199999972,1.059934290e-03,5.474498163e-02
3,0.054744981632,-0.011425854079999992,1.079934290e-03,5.474498163e-02
3,0.054744981632,-0.011425854079999992,1.099934290e-03,5.474498163e-02
3,0.0555490016,-0.011425854079999992,1.119934290e-03,5.554900160e-02
3,0.056353021568,-0.01946605631999998,1.139934290e-03,5.635302157e-02
3,0.053940961664,-0.01946605631999998,1.159934290e-03,5.394096166e-02
3,0.057157041536,-0.011425854079999992,1.179934290e-03,5.715704154e-02
3,0.057157041536,-0.011425854079999992,1.199934290e-03,5.715704154e-02
3,0.058765081472,-0.007405752959999984,1.219934290e-03,5.876508147e-02
3,0.058765081472,-0.011425854079999992,1.239934290e-03,5.876508147e-02
3,0.058765081472,-0.01946605631999998,1.259934290e-03,5.876508147e-02
3,0.057157041536,-0.01946605631999998,1.279934290e-03,5.715704154e-02
3,0.05956910144,-0.015445955199999972,1.299934290e-03,5.956910144e-02
3,0.057157041536,-0.015445955199999972,1.319934290e-03,5.715704154e-02
3,0.057961061504,-0.011425854079999992,1.339934290e-03,5.796106150e-02
3,0.057157041536,-0.007405752959999984,1.359934290e-03,5.715704154e-02
3,0.053940961664,-0.0033856518399999758,1.379934290e-03,5.394096166e-02
3,0.0555490016,-0.011425854079999992,1.399934290e-03,5.554900160e-02
3,0.054744981632,-0.015445955199999972,1.419934290e-03,5.474498163e-02
3,0.056353021568,-0.015445955199999972,1.439934290e-03,5.635302157e-02
3,0.057157041536,-0.011425854079999992,1.459934290e-03,5.715704154e-02
3,0.056353021568,-0.011425854079999992,1.479934290e-03,5.635302157e-02
3,0.054744981632,-0.03152635967999998,1.499934290e-03,5.474498163e-02
3,0.0555490016,-0.035546460799999985,1.519934290e-03,5.554900160e-02
3,0.056353021568,-0.02750625855999997,1.539934290e-03,5.635302157e-02
3,0.056353021568,-0.02348615743999999,1.559934290e-03,5.635302157e-02
3,0.054744981632,-0.015445955199999972,1.579934290e-03,5.474498163e-02
3,0.056353021568,-0.011425854079999992,1.599934290e-03,5.635302157e-02
3,0.057157041536,-0.011425854079999992,1.619934290e-03,5.715704154e-02
3,0.058765081472,-0.007405752959999984,1.639934290e-03,5.876508147e-02
3,0.060373121408,-0.007405752959999984,1.659934290e-03,6.037312141e-02
3,0.060373121408,-0.007405752959999984,1.679934290e-03,6.037312141e-02
3,0.061177141376,-0.01946605631999998,1.699934290e-03,6.117714138e-02
3,0.060373121408,-0.01946605631999998,1.719934290e-03,6.037312141e-02
3,0.05956910144,-0.011425854079999992,1.739934290e-03,5.956910144e-02
3,0.058765081472,-0.007405752959999984,1.759934290e-03,5.876508147e-02
3,0.057961061504,-0.007405752959999984,1.779934290e-03,5.796106150e-02
3,0.05956910144,-0.007405752959999984,1.799934290e-03,5.956910144e-02
3,0.057961061504,-0.0033856518399999758,1.819934290e-03,5.796106150e-02
3,0.058765081472,-0.0033856518399999758,1.839934290e-03,5.876508147e-02
3,0.057157041536,-0.0033856518399999758,1.859934290e-03,5.715704154e-02
3,0.057157041536,-0.015445955199999972,1.879934290e-03,5.715704154e-02
3,0.057961061504,-0.011425854079999992,1.899934290e-03,5.796106150e-02
3,0.058765081472,-0.007405752959999984,1.919934290e-03,5.876508147e-02
3,0.058765081472,-0.007405752959999984,1.939934290e-03,5.876508147e-02
3,0.058765081472,-0.007405752959999984,1.959934290e-03,5.876508147e-02
3,0.061177141376,-0.007405752959999984,1.979934290e-03,6.117714138e-02
3,0.061177141376,-0.0033856518399999758,1.999934290e-03,6.117714138e-02
3,0.060373121408,-0.0033856518399999758,2.019934290e-03,6.037312141e-02
3,0.060373121408,-0.0033856518399999758,2.039934290e-03,6.037312141e-02
3,0.05956910144,-0.007405752959999984,2.059934290e-03,5.956910144e-02
3,0.061981161344,-0.0033856518399999758,2.079934290e-03,6.198116134e-02
3,0.062785181312,-0.007405752959999984,2.099934290e-03,6.278518131e-02
3,0.062785181312,-0.0033856518399999758,2.119934290e-03,6.278518131e-02
3,0.062785181312,-0.011425854079999992,2.139934290e-03,6.278518131e-02
3,0.060373121408,-0.011425854079999992,2.159934290e-03,6.037312141e-02
3,0.05956910144,-0.007405752959999984,2.179934290e-03,5.956910144e-02
3,0.058765081472,-0.01946605631999998,2.199934290e-03,5.876508147e-02
3,0.057157041536,-0.015445955199999972,2.219934290e-03,5.715704154e-02
3,0.058765081472,-0.011425854079999992,2.239934290e-03,5.876508147e-02
3,0.056353021568,-0.011425854079999992,2.259934290e-03,5.635302157e-02
3,0.0555490016,-0.011425854079999992,2.279934290e-03,5.554900160e-02
3,0.054744981632,-0.011425854079999992,2.299934290e-03,5.474498163e-02
3,0.057157041536,-0.011425854079999992,2.319934290e-03,5.715704154e-02
3,0.056353021568,-0.007405752959999984,2.339934290e-03,5.635302157e-02
3,0.054744981632,-0.007405752959999984,2.359934290e-03,5.474498163e-02
3,0.054744981632,-0.0033856518399999758,2.379934290e-03,5.474498163e-02
3,0.054744981632,-0.0033856518399999758,2.399934290e-03,5.474498163e-02
3,0.054744981632,-0.0033856518399999758,2.419934290e-03,5.474498163e-02
3,0.053940961664,-0.0033856518399999758,2.439934290e-03,5.394096166e-02
3,0.053940961664,-0.015445955199999972,2.459934290e-03,5.394096166e-02
3,0.0555490016,-0.011425854079999992,2.479934290e-03,5.554900160e-02
3,0.057157041536,-0.015445955199999972,2.499934290e-03,5.715704154e-02
3,0.057157041536,-0.01946605631999998,2.519934290e-03,5.715704154e-02
3,0.0555490016,-0.011425854079999992,2.539934290e-03,5.554900160e-02
3,0.058765081472,-0.03152635967999998,2.559934290e-03,5.876508147e-02
3,0.057961061504,-0.01946605631999998,2.579934290e-03,5.796106150e-02
3,0.058765081472,-0.015445955199999972,2.599934290e-03,5.876508147e-02
3,0.058765081472,-0.015445955199999972,2.619934290e-03,5.876508147e-02
3,0.057961061504,-0.007405752959999984,2.639934290e-03,5.796106150e-02
3,0.057157041536,-0.007405752959999984,2.659934290e-03,5.715704154e-02
3,0.057157041536,-0.011425854079999992,2.679934290e-03,5.715704154e-02
3,0.054744981632,-0.011425854079999992,2.699934290e-03,5.474498163e-02
3,0.058765081472,-0.007405752959999984,2.719934290e-03,5.876508147e-02
3,0.05956910144,-0.007405752959999984,2.739934290e-03,5.956910144e-02
3,0.057961061504,-0.0033856518399999758,2.759934290e-03,5.796106150e-02
3,0.057157041536,-0.0033856518399999758,2.779934290e-03,5.715704154e-02
3,0.057961061504,-0.015445955199999972,2.799934290e-03,5.796106150e-02
3,0.058765081472,-0.011425854079999992,2.819934290e-03,5.876508147e-02
3,0.057961061504,-0.007405752959999984,2.839934290e-03,5.796106150e-02
3,0.05956910144,-0.0033856518399999758,2.859934290e-03,5.956910144e-02
3,0.062785181312,-0.007405752959999984,2.879934290e-03,6.278518131e-02
3,0.060373121408,-0.0033856518399999758,2.899934290e-03,6.037312141e-02
3,0.05956910144,-0.007405752959999984,2.919934290e-03,5.956910144e-02
3,0.05956910144,-0.0033856518399999758,2.939934290e-03,5.956910144e-02
3,0.057157041536,-0.0033856518399999758,2.959934290e-03,5.715704154e-02
3,0.0555490016,-0.007405752959999984,2.979934290e-03,5.554900160e-02
3,0.053136941696,-0.0033856518399999758,2.999934290e-03,5.313694170e-02
3,0.054744981632,-0.0033856518399999758,3.019934290e-03,5.474498163e-02
3,0.056353021568,0.0006344492800000323,3.039934290e-03,5.635302157e-02
3,0.056353021568,-0.007405752959999984,3.059934290e-03,5.635302157e-02
3,0.056353021568,-0.007405752959999984,3.079934290e-03,5.635302157e-02
3,0.056353021568,-0.0033856518399999758,3.099934290e-03,5.635302157e-02
3,0.056353021568,-0.0033856518399999758,3.119934290e-03,5.635302157e-02
3,0.058765081472,-0.011425854079999992,3.139934290e-03,5.876508147e-02
3,0.058765081472,-0.0033856518399999758,3.159934290e-03,5.876508147e-02
3,0.057961061504,-0.01946605631999998,3.179934290e-03,5.796106150e-02
3,0.057157041536,-0.02750625855999997,3.199934290e-03,5.715704154e-02
3,0.056353021568,-0.02348615743999999,3.219934290e-03,5.635302157e-02
3,0.056353021568,-0.02750625855999997,3.239934290e-03,5.635302157e-02
3,0.0555490016,-0.02348615743999999,3.259934290e-03,5.554900160e-02
3,0.057157041536,-0.01946605631999998,3.279934290e-03,5.715704154e-02
3,0.056353021568,-0.015445955199999972,3.299934290e-03,5.635302157e-02
3,0.053136941696,-0.011425854079999992,3.319934290e-03,5.313694170e-02
3,0.053136941696,-0.011425854079999992,3.339934290e-03,5.313694170e-02
3,0.053940961664,-0.011425854079999992,3.359934290e-03,5.394096166e-02
3,0.053136941696,-0.011425854079999992,3.379934290e-03,5.313694170e-02
3,0.054744981632,-0.011425854079999992,3.399934290e-03,5.474498163e-02
3,0.052332921728,-0.007405752959999984,3.419934290e-03,5.233292173e-02
3,0.0555490016,-0.011425854079999992,3.439934290e-03,5.554900160e-02
3,0.057157041536,-0.0033856518399999758,3.459934290e-03,5.715704154e-02
3,0.056353021568,-0.0033856518399999758,3.479934290e-03,5.635302157e-02
3,0.057157041536,-0.0033856518399999758,3.499934290e-03,5.715704154e-02
3,0.056353021568,-0.0033856518399999758,3.519934290e-03,5.635302157e-02
3,0.057961061504,-0.0033856518399999758,3.539934290e-03,5.796106150e-02
3,0.058765081472,-0.011425854079999992,3.559934290e-03,5.876508147e-02
3,0.056353021568,-0.007405752959999984,3.579934290e-03,5.635302157e-02
3,0.057157041536,-0.007405752959999984,3.599934290e-03,5.715704154e-02
3,0.0555490016,-0.007405752959999984,3.619934290e-03,5.554900160e-02
3,0.0555490016,-0.0033856518399999758,3.639934290e-03,5.554900160e-02
3,0.056353021568,-0.0033856518399999758,3.659934290e-03,5.635302157e-02
3,0.0555490016,-0.0033856518399999758,3.679934290e-03,5.554900160e-02
3,0.0555490016,-0.0033856518399999758,3.699934290e-03,5.554900160e-02
3,0.0555490016,0.0006344492800000323,3.719934290e-03,5.554900160e-02
3,0.053940961664,-0.007405752959999984,3.739934290e-03,5.394096166e-02
3,0.056353021568,-0.007405752959999984,3.759934290e-03,5.635302157e-02
3,0.054744981632,-0.0033856518399999758,3.779934290e-03,5.474498163e-02
3,0.057157041536,-0.0033856518399999758,3.799934290e-03,5.715704154e-02
3,0.058765081472,-0.0033856518399999758,3.819934290e-03,5.876508147e-02
3,0.057157041536,-0.0033856518399999758,3.839934290e-03,5.715704154e-02
3,0.056353021568,-0.0033856518399999758,3.859934290e-03,5.635302157e-02
3,0.056353021568,-0.007405752959999984,3.879934290e-03,5.635302157e-02
3,0.054744981632,0.0006344492800000323,3.899934290e-03,5.474498163e-02
3,0.0555490016,0.0006344492800000323,3.919934290e-03,5.554900160e-02
3,0.057961061504,-0.0033856518399999758,3.939934290e-03,5.796106150e-02
3,0.0555490016,-0.0033856518399999758,3.959934290e-03,5.554900160e-02
3,0.054744981632,0.0006344492800000323,3.979934290e-03,5.474498163e-02
3,0.0555490016,-0.0033856518399999758,3.999934290e-03,5.554900160e-02
3,0.056353021568,-0.0033856518399999758,4.019934290e-03,5.635302157e-02
3,0.057961061504,-0.007405752959999984,4.039934290e-03,5.796106150e-02
3,0.061177141376,-0.0033856518399999758,4.059934290e-03,6.117714138e-02
3,0.060373121408,-0.0033856518399999758,4.079934290e-03,6.037312141e-02
3,0.062785181312,-0.011425854079999992,4.099934290e-03,6.278518131e-02
3,0.06439322124800001,-0.011425854079999992,4.119934290e-03,6.439322125e-02
3,0.065197241216,-0.0033856518399999758,4.139934290e-03,6.519724122e-02
3,0.06439322124800001,-0.007405752959999984,4.159934290e-03,6.439322125e-02
3,0.061981161344,0.0006344492800000323,4.179934290e-03,6.198116134e-02
3,0.061177141376,-0.0033856518399999758,4.199934290e-03,6.117714138e-02
3,0.061981161344,-0.015445955199999972,4.219934290e-03,6.198116134e-02
3,0.062785181312,-0.011425854079999992,4.239934290e-03,6.278518131e-02
3,0.062785181312,-0.007405752959999984,4.259934290e-03,6.278518131e-02
3,0.06358920128000001,-0.015445955199999972,4.279934290e-03,6.358920128e-02
3,0.06439322124800001,-0.011425854079999992,4.299934290e-03,6.439322125e-02
3,0.06358920128000001,-0.011425854079999992,4.319934290e-03,6.358920128e-02
3,0.06358920128000001,-0.007405752959999984,4.339934290e-03,6.358920128e-02
3,0.062785181312,-0.015445955199999972,4.359934290e-03,6.278518131e-02
3,0.06358920128000001,-0.015445955199999972,4.379934290e-03,6.358920128e-02
3,0.06358920128000001,-0.007405752959999984,4.399934290e-03,6.358920128e-02
3,0.066001261184,-0.007405752959999984,4.419934290e-03,6.600126118e-02
3,0.062785181312,-0.011425854079999992,4.439934290e-03,6.278518131e-02
3,0.062785181312,-0.011425854079999992,4.459934290e-03,6.278518131e-02
3,0.06358920128000001,-0.011425854079999992,4.479934290e-03,6.358920128e-02
3,0.060373121408,-0.007405752959999984,4.499934290e-03,6.037312141e-02
3,0.060373121408,-0.0033856518399999758,4.519934290e-03,6.037312141e-02
3,0.061177141376,-0.007405752959999984,4.539934290e-03,6.117714138e-02
3,0.061177141376,-0.007405752959999984,4.559934290e-03,6.117714138e-02
3,0.060373121408,-0.007405752959999984,4.579934290e-03,6.037312141e-02
3,0.057961061504,-0.007405752959999984,4.599934290e-03,5.796106150e-02
3,0.056353021568,-0.011425854079999992,4.619934290e-03,5.635302157e-02
3,0.056353021568,-0.015445955199999972,4.639934290e-03,5.635302157e-02
3,0.0555490016,-0.011425854079999992,4.659934290e-03,5.554900160e-02
3,0.054744981632,-0.007405752959999984,4.679934290e-03,5.474498163e-02
3,0.057157041536,-0.007405752959999984,4.699934290e-03,5.715704154e-02
3,0.0555490016,-0.01946605631999998,4.719934290e-03,5.554900160e-02
3,0.057961061504,-0.02750625855999997,4.739934290e-03,5.796106150e-02
3,0.058765081472,-0.01946605631999998,4.759934290e-03,5.876508147e-02
3,0.057961061504,-0.02750625855999997,4.779934290e-03,5.796106150e-02
3,0.05956910144,-0.03152635967999998,4.799934290e-03,5.956910144e-02
3,0.062785181312,-0.02348615743999999,4.819934290e-03,6.278518131e-02
3,0.066001261184,-0.015445955199999972,4.839934290e-03,6.600126118e-02
3,0.066805281152,-0.015445955199999972,4.859934290e-03,6.680528115e-02
3,0.066001261184,-0.011425854079999992,4.879934290e-03,6.600126118e-02
3,0.065197241216,-0.0033856518399999758,4.899934290e-03,6.519724122e-02
3,0.06439322124800001,-0.007405752959999984,4.919934290e-03,6.439322125e-02
3,0.062785181312,-0.0033856518399999758,4.939934290e-03,6.278518131e-02
3,0.062785181312,-0.0033856518399999758,4.959934290e-03,6.278518131e-02
3,0.066001261184,-0.0033856518399999758,4.979934290e-03,6.600126118e-02
4,0.058765081472,-0.011425854079999992,-5.000065710e-03,5.876508147e-02
4,0.057961061504,-0.011425854079999992,-4.980065710e-03,5.796106150e-02
4,0.058765081472,-0.007405752959999984,-4.960065710e-03,5.876508147e-02
4,0.062785181312,-0.04760676415999998,-4.940065710e-03,6.278518131e-02
4,0.060373121408,-0.03956656191999999,-4.920065710e-03,6.037312141e-02
4,0.061981161344,-0.035546460799999985,-4.900065710e-03,6.198116134e-02
4,0.06358920128000001,-0.02750625855999997,-4.880065710e-03,6.358920128e-02
4,0.065197241216,-0.01946605631999998,-4.860065710e-03,6.519724122e-02
4,0.066001261184,-0.011425854079999992,-4.840065710e-03,6.600126118e-02
4,0.06439322124800001,-0.007405752959999984,-4.820065710e-03,6.439322125e-02
4,0.06760930111999999,-0.007405752959999984,-4.800065710e-03,6.760930112e-02
4,0.065197241216,-0.0033856518399999758,-4.780065710e-03,6.519724122e-02
4,0.06439322124800001,-0.0033856518399999758,-4.760065710e-03,6.439322125e-02
4,0.061177141376,-0.0033856518399999758,-4.740065710e-03,6.117714138e-02
4,0.061177141376,-0.0033856518399999758,-4.720065710e-03,6.117714138e-02
4,0.061177141376,-0.007405752959999984,-4.700065710e-03,6.117714138e-02
4,0.061177141376,-0.0033856518399999758,-4.680065710e-03,6.117714138e-02
4,0.060373121408,-0.0033856518399999758,-4.660065710e-03,6.037312141e-02
4,0.057961061504,-0.0033856518399999758,-4.640065710e-03,5.796106150e-02
4,0.057961061504,-0.0033856518399999758,-4.620065710e-03,5.796106150e-02
4,0.05956910144,-0.0033856518399999758,-4.600065710e-03,5.956910144e-02
4,0.060373121408,-0.007405752959999984,-4.580065710e-03,6.037312141e-02
4,0.060373121408,0.0006344492800000323,-4.560065710e-03,6.037312141e-02
4,0.061177141376,-0.011425854079999992,-4.540065710e-03,6.117714138e-02
4,0.060373121408,-0.011425854079999992,-4.520065710e-03,6.037312141e-02
4,0.060373121408,-0.007405752959999984,-4.500065710e-03,6.037312141e-02
